Segment,Sector,Issuer Name,ISIN,Sedol,Security Type,MiFIR Identifier,Currency,Trading Parameter Code,Price Tick Table ID,Country of Register,Mnemonic,Short Name,Long Name,Professional Investor Only,EMS,Max Spread Floor,Max Spread Perc.,ADT / PTS (EU),ADT / PTS (UK),Issuer Version Start Date
SSMM,SSC6,FORESIGHT GROUP HOLDINGS LIMITED,GG00BMD8MJ76,BMD8MJ7,IE,SHRS,GBX,TP_27,TM_44,GG,FSG,FORESIGHTGR,ORD NPV,N,1500.0,3.0,10.0,35535.0,680185.0,21/03/2022
SSMM,SSC6,TAYLOR MARITIME INVESTMENTS LIMITED,GG00BP2NJT37,BP2NJW6,IE,SHRS,GBX,TP_27,TM_44,ZZ,TMIP,TAYLOR MARITIM,ORD NPV,N,5000.0,3.0,10.0,2043.0,790964.0,20/12/2021
SSMM,SSC6,PANTHEON INFRASTRUCTURE PLC,GB00BLNNFL88,BLNNFL8,DE,SHRS,GBX,TP_27,TM_44,GB,PINT,PANTHEON INFR,ORD GBP0.01,N,3000.0,3.0,10.0,187.0,1190328.0,21/03/2022
SSMM,SSC6,HENDERSON EUROTRUST PLC,GB00BP6QR382,BP6QR38,DE,SHRS,GBX,TP_27,TM_44,GB,HNE,HEND.EURO.,ORD 0.5P,N,3000.0,3.0,10.0,0.0,333350.0,22/11/2021
SSMM,SSC6,JPMORGAN EUROPEAN GROWTH & INCOME,GB00BPR9Y246,BPR9Y24,DE,SHRS,GBX,TP_27,TM_44,GB,JEGI,JPMORGAN EURO.,ORD 0.5P,N,5000.0,3.0,10.0,483362.0,720197.0,04/02/2022
SSMM,SSC6,ABRDN ASIA FOCUS PLC,GB00BMF19B58,BMF19B5,DE,SHRS,GBX,TP_27,TM_44,GB,AAS,ABRDN ASIAFOCUS,ORD 5P,N,1500.0,3.0,10.0,0.0,259056.0,07/04/2022
SSMM,SSC6,LOWLAND INV CO PLC,GB00BNXGHS27,BNXGHS2,DE,SHRS,GBX,TP_27,TM_44,GB,LWI,LOWLAND INV.,ORD 2.5P,N,3000.0,3.0,10.0,0.0,559520.0,07/02/2022
SSMM,SSC6,HENDERSON EUROPEAN FOCUS TRUST PLC,GB00BLSNGB01,BLSNGB0,DE,SHRS,GBX,TP_27,TM_44,GB,HEFT,HEND.EUR.FOCUS,ORD 5P,N,3000.0,3.0,10.0,0.0,310419.0,07/02/2022
SSMM,SSC7,CINEWORLD GROUP PLC,GB00B15FWH70,B15FWH7,DE,SHRS,GBX,TP_29,TM_47,GB,CINE,CINEWORLD,ORD 1P,N,10000.0,5.0,15.0,531786.0,14333927.0,21/03/2022
SSMM,SSC7,CAPITA PLC,GB00B23K0M20,B23K0M2,DE,SHRS,GBX,TP_29,TM_46,GB,CPI,CAPITA GROUP,ORD 2 1/15P,N,15000.0,5.0,15.0,213132.0,4786895.0,21/03/2022
SSMM,SSC7,HENDERSON INTERNATIONAL INC.TST PLC,GB00B3PHCS86,B3PHCS8,DE,SHRS,GBX,TP_29,TM_44,GB,HINT,HENDERSON INT.,ORD 1P,N,2000.0,5.0,15.0,0.0,473391.0,22/08/2017
SSMM,SSC7,ODYSSEAN INVESTMENT TRUST PLC,GB00BFFK7H57,BFFK7H5,DE,SHRS,GBX,TP_29,TM_44,GB,OIT,ODYSSEAN INVES.,ORD 1P,N,3000.0,5.0,15.0,1423.0,246107.0,21/06/2021
SSMM,SSC7,GORE STREET ENERGY STORAGE FUND PLC,GB00BG0P0V73,BG0P0V7,DE,SHRS,GBX,TP_29,TM_45,GB,GSF,GORE STREET EN.,ORD GBP0.01,N,3000.0,5.0,15.0,10177.0,1232144.0,21/06/2021
SSMM,SSC7,MONTANARO UK SMLR COS INV TST PLC,GB00BZ1H9L86,BZ1H9L8,DE,SHRS,GBX,TP_29,TM_44,GB,MTU,MONTANARO UK,ORD 2P,N,3000.0,5.0,15.0,8103.0,540656.0,20/07/2018
SSMM,SSC7,MOBIUS INVESTMENT TRUST PLC,GB00BFZ7R980,BFZ7R98,DE,SHRS,GBX,TP_29,TM_44,GB,MMIT,MOBIUS INVESTM.,ORD 1P,N,3000.0,5.0,15.0,735.0,396734.0,21/06/2021
SSMM,SSC7,AVI JAPAN OPPORTUNITY TRUST PLC,GB00BD6H5D36,BD6H5D3,DE,SHRS,GBX,TP_29,TM_44,GB,AJOT,AVI JAPAN OPPO.,ORD 1P,N,5000.0,5.0,15.0,472.0,203773.0,22/06/2020
SSMM,SSC7,JPMORGAN GLOBAL CORE REAL ASSETS LI,GG00BJVKW831,BJVKW83,IE,SHRS,GBX,TP_29,TM_44,GG,JARA,JPMORGAN GLOBAL,ORD NPV,N,5000.0,5.0,15.0,0.0,651106.0,22/06/2020
SSMU,SMEU,BANCO SANTANDER S.A.,ES0113900J37,B0CL505,IE,SHRS,GBX,TP_27,TM_48,ES,BNC,BANCO SAN,ORD EUR0.50 (CDI),N,5000.0,1.0,5.0,251957524.0,107647450.0,15/08/2017
SSMU,SMEU,SCHRODERS PLC,GB0002395811,0239581,DE,SHRS,GBX,TP_27,TM_45,GB,SDRC,SCHRODERS NV,NON-VTG SHS £1,N,300.0,1.0,5.0,98507.0,1415989.0,21/12/2020
SSMU,SMEU,SOLGOLD PLC,GB00B0WD0R35,B0WD0R3,DE,SHRS,GBX,TP_27,TM_45,GB,SOLG,SOLGOLD,ORD 1P,N,30000.0,1.0,5.0,70780.0,1471267.0,22/03/2021
SSMU,SMEU,GENEL ENERGY PLC,JE00B55Q3P39,B55Q3P3,IE,SHRS,GBX,TP_27,TM_45,JE,GENL,GENEL ENERGY,ORD 10P,N,10000.0,1.0,5.0,34201.0,984012.0,15/08/2017
SSMU,SMEU,SEPLAT ENERGY PLC,NGSEPLAT0008,BDFMDD5,DE,SHRS,GBX,TP_27,TM_44,GB,SEPL,SEPLAT ENERGY,ORD NGN0.50 (DI),N,5000.0,1.0,5.0,110835.0,264690.0,23/06/2021
SSMU,SMEU,NON-STANDARD FINANCE PLC,GB00BRJ6JV17,BRJ6JV1,DE,SHRS,GBX,TP_27,TM_44,GB,NSF,NON-STANDARD,ORD GBP0.05,N,100000.0,1.0,5.0,299.0,141012.0,21/12/2020
SSMU,SMEU,SOUTH32 LIMITED,AU000000S320,BWSW5C8,DE,SHRS,GBX,TP_27,TM_45,GB,S32,SOUTH32,ORD NPV (DI),N,5000.0,1.0,5.0,424689.0,2570466.0,21/12/2020
SSMU,SMEU,CAIRN HOMES PLC,IE00BWY4ZF18,BWY4ZF1,IE,SHRS,GBX,TP_27,TM_45,IE,CRN,CAIRN,ORD EUR0.001 (CDI),N,15000.0,1.0,5.0,791711.0,892293.0,15/03/2021
SSMU,SMEU,GULF KEYSTONE PETROLEUM LD,BMG4209G2077,BYVGFL0,IE,SHRS,GBX,TP_27,TM_45,JE,GKP,GULF KEYSTONE,COM SHS USD1.00 (DI),N,7500.0,1.0,5.0,75881.0,2390383.0,21/12/2020
SSMU,SMEU,OLD MUTUAL LIMITED,ZAE000255360,BDVPYQ8,DE,SHRS,GBX,TP_27,TM_45,GB,OMU,OLD MUTUAL LIM.,ORD NPV (DI),N,15000.0,1.0,5.0,13926.0,1129472.0,04/11/2021
SSMU,SMEU,S4 CAPITAL PLC,GB00BFZZM640,BFZZM64,DE,SHRS,GBX,TP_27,TM_46,GB,SFOR,S4 CAP.,ORD 25P,N,5000.0,1.0,5.0,1501375.0,12619943.0,25/11/2020
SSMU,SMEU,COCA-COLA EUROPACIFIC PARTNERS PLC,GB00BDCPN049,BDCPN04,DE,SHRS,EUR,TP_27,TM_44,GB,CCEP,COCA-COLA EURO.,ORD EUR0.01 (DI),N,300.0,0.01,5.0,3011430.0,1467568.0,11/05/2021
SSMU,SMEU,ADRIATIC METALS PLC,GB00BL0L5G04,BL0L5G0,DE,SHRS,GBX,TP_27,TM_45,GB,ADT1,ADRIATIC METAL.,ORD 1.3355P,N,3000.0,1.0,5.0,4964.0,248417.0,22/03/2021
SSMU,SMEU,THG PLC,GB00BMTV7393,BMTV739,DE,SHRS,GBX,TP_27,TM_47,GB,THG,THG PLC,ORD GBP0.005,N,15000.0,1.0,5.0,4686371.0,30260648.0,07/01/2021
SSMU,SMEU,WHEATON PRECIOUS METALS CORP.,CA9628791027,BMDBTD9,IE,SHRS,GBX,TP_27,TM_44,GB,WPM,WHEATON PREC.,COM SHS NPV (CDI),N,500.0,1.0,5.0,1456569.0,2037322.0,21/12/2020
SSMU,SMEU,THUNGELA RESOURCES LIMITED,ZAE000296554,BMV3M27,IE,SHRS,GBX,TP_27,TM_46,JE,TGA,THUNGELA RES,ORD NPV (DI),N,1500.0,1.0,5.0,334362.0,8330149.0,11/06/2021
SSMU,SMEU,WISE PLC,GB00BL9YR756,BL9YR75,DE,SHRS,GBX,TP_27,TM_47,GB,WISE,WISE PLC,CLS A ORD GBP0.01,N,3000.0,1.0,5.0,1666901.0,45668107.0,07/07/2021
SSMU,SMEU,BHP GROUP LIMITED,AU000000BHP4,0144403,DE,SHRS,GBX,TP_27,TM_48,GB,BHP,BHP GROUP LTD,ORD NPV (DI),N,500.0,1.0,5.0,6643870.0,26559345.0,31/01/2022
SSMU,SMEV,ANGLO PACIFIC GROUP PLC,GB0006449366,0644936,DE,SHRS,GBX,TP_27,TM_45,GB,APF,ANGLO PACIFIC,ORD 2P,N,3000.0,3.0,10.0,153763.0,824067.0,14/01/2021
SSMU,SMEV,G3 EXPLORATION LD,KYG409381053,B18S7D4,DE,SHRS,GBX,TP_27,TM_43,GB,G3E,G3 EXPLORATION,ORD USD0.0001 (DI),N,30000.0,3.0,10.0,0.0,0.0,21/09/2020
SSMU,SMEV,BANCO BILBAO VIZCAYA ARGENTARIA S.A,ES0113211835,0443694,IE,SHRS,EUR,TP_27,TM_48,ES,BVA,BBVA ORD,ORD EUR0.49,N,1000.0,0.03,10.0,194653115.0,79304486.0,20/03/2018
SSMU,SMEV,TOTALENERGIES SE,FR0000120271,B128WJ1,IE,SHRS,EUR,TP_27,TM_48,FR,TTE,TOTALENERGIES,TOTALENERGIES ORD SHS,N,100.0,0.03,10.0,775600456.0,459005073.0,02/06/2021
SSMU,SMEV,COMPAGNIE DE ST-GOBAIN,FR0000125007,3166813,IE,SHRS,EUR,TP_27,TM_48,FR,COD,SAINT GOBAIN OR,COMPAGNIE DE ST-GOBAIN ORD SHS,N,100.0,0.03,10.0,171054091.0,77904749.0,18/03/2019
SSMU,SMEV,PERMANENT TSB GROUP HOLDINGS PLC,IE00BWB8X525,BVGGZK3,IE,SHRS,EUR,TP_27,TM_44,IE,IL0A,PERM TSB GRP,ORD EUR0.50 (CDI),N,3000.0,0.03,10.0,219275.0,98475.0,15/03/2021
SSMU,SMEV,GLOBAL PORTS HOLDING PLC,GB00BD2ZT390,BD2ZT39,DE,SHRS,GBX,TP_27,TM_44,GB,GPH,GLOBAL PORTS,ORD GBP0.01,N,3000.0,3.0,10.0,1192.0,71042.0,04/03/2021
SSMU,SMEV,GLENVEAGH PROPERTIES PLC,IE00BD6JX574,BF0GTX8,IE,SHRS,EUR,TP_27,TM_45,IE,GLV,GLENVEAGH,ORD EUR0.001 (CDI),N,5000.0,0.03,10.0,3391674.0,768629.0,20/09/2021
SSMU,SMEV,KOSMOS ENERGY LD,US5006881065,BJ1MZF7,DE,SHRS,GBX,TP_27,TM_43,GB,KOS,KOSMOS ENERGY,COM SHS USD0.01 (DI),N,750.0,3.0,10.0,74677.0,43645.0,21/09/2020
SSMU,SMEV,RESOLUTE MINING LIMITED,AU000000RSG6,BGQ0FZ5,DE,SHRS,GBX,TP_27,TM_44,GB,RSG,RESOLUTE MINING,ORD NPV (DI),N,15000.0,3.0,10.0,50391.0,88412.0,23/12/2020
SSMU,SMEV,HANSA INVESTMENT COMPANY LIMITED,BMG428941089,BKLFC07,DE,SHRS,GBX,TP_27,TM_43,GB,HANA,HANSA INV.A,'A' NON VTG ORD 1P (DI),N,1500.0,3.0,10.0,0.0,146044.0,29/08/2019
SSMU,SMEV,PENSANA PLC,GB00BKM0ZJ18,BKV4DS9,DE,SHRS,GBX,TP_27,TM_45,GB,PRE,PENSANA PLC,ORD £0.001,N,5000.0,3.0,10.0,35547.0,795743.0,17/02/2021
SSMU,SMEV,CONDUIT HOLDINGS LD,BMG243851091,BN133N2,DE,SHRS,GBX,TP_27,TM_45,GB,CRE,CONDUIT HLDG,COM SHS USD0.01 (DI),N,1000.0,3.0,10.0,163399.0,1636439.0,07/12/2020
SSMU,SMEV,BANK OF CYPRUS HOLDINGS PLC,IE00BD5B1Y92,BD5B1Y9,IE,SHRS,GBX,TP_27,TM_44,IE,BOCH,BK. CYPRUS HLDG,ORD EUR0.10 (CDI),N,5000.0,3.0,10.0,103262.0,182961.0,15/03/2021
SSMU,SMEV,DELIVEROO PLC,GB00BNC5T391,BNC5T39,DE,SHRS,GBX,TP_27,TM_47,GB,ROO,DELIVEROO,CLASS A ORD 0.5P,N,5000.0,3.0,10.0,971815.0,26866485.0,31/03/2022
SSMU,SMEV,ALPHAWAVE IP GROUP PLC,GB00BNDRMJ14,BNDRMJ1,DE,SHRS,GBX,TP_27,TM_45,GB,AWE,ALPHAWAVE IP,ORD GBP0.01,N,3000.0,3.0,10.0,1114638.0,9800303.0,08/12/2021
SSMU,SMEV,OXFORD NANOPORE TECHNOLOGIES PLC,GB00BP6S8Z30,BP6S8Z3,DE,SHRS,GBX,TP_27,TM_45,GB,ONT,OXFORD NANO,ORD GBP0.0001,N,1000.0,3.0,10.0,4216391.0,15117963.0,05/10/2021
SSMU,SMEV,PYX RESOURCES LIMITED,AU0000078487,BMHT0V4,IE,SHRS,GBX,TP_27,TM_44,GB,PYX,PYX RESOURCES,ORD NPV (DI),N,5000.0,3.0,10.0,0.0,126218.0,19/11/2021
SSMU,SMEV,HAMBRO PERKS ACQUISITION COMPANY LI,GG00BMCP7B62,BMCP7B6,IE,SHRS,GBX,TP_27,TM_43,GG,HPA1,HAMBRO PERKS,CLS A ORD NPV,N,300.0,3.0,10.0,0.0,282260.0,05/01/2022
SSMU,SMEV,HIRO METAVERSE ACQUISITIONS I S.A.,LU2420558889,BNNWYQ7,DE,SHRS,GBX,TP_27,TM_43,GB,HMA1,HIRO METAVERSE,CLS A ORD NPV (DI),N,300.0,3.0,10.0,86164.0,90802.0,24/02/2022
SSMU,SMEV,FINANCIALS ACQUISITION CORP,KYG3439B1032,BPSPGW5,DE,SHRS,GBX,TP_27,TM_43,GB,FINS,FINANCIALS AC,ORD GBP0.0001 (DI),N,300.0,3.0,10.0,0.0,25000.0,13/04/2022
SSMU,SMEW,ALINA HOLDINGS PLC,GB00B1VS7G47,B1VS7G4,DE,SHRS,GBX,TP_29,TM_43,GB,ALNA,ALINA HLDG,ORD 1P,N,20000.0,5.0,15.0,13.0,4477.0,27/11/2020
SSMU,SMEW,KSK POWER VENTUR PLC,IM00B1G29327,B1G2932,IE,SHRS,GBX,TP_29,TM_43,JE,KSK,KSK POWER,ORD 0.1P,N,30000.0,5.0,15.0,0.0,0.0,01/11/2006
SSMU,SMEW,NEW ENERGY ONE ACQUISITION CORP PLC,GB00BNZHM998,BNZHM99,DE,SHRS,GBX,TP_29,TM_43,GB,NEOA,NEW ENERGY ONE,ORD GBP0.001,N,300.0,5.0,15.0,54853.0,66189.0,16/03/2022
SSMU,SMEX,DALATA HOTEL GROUP PLC,IE00BJMZDW83,BKRV2S7,IE,SHRS,GBX,TP_31,TM_45,IE,DAL,DALATA HOTEL GP,ORD EUR0.01 (CDI),N,1500.0,5.0,25.0,2726747.0,688653.0,15/03/2021
SSMU,SMEX,NUFORMIX PLC,GB00BYW79Y38,BYW79Y3,DE,SHRS,GBX,TP_31,TM_44,GB,NFX,NUFORMIX,ORD 0.1P,N,300000.0,5.0,25.0,86.0,120168.0,07/02/2022
STMM,F25F,LANCASHIRE HOLDINGS LD,BMG5361W1047,B0PYHC7,DE,SHRS,GBX,TP_13,TM_46,GB,LRE,LANCASHIRE,COM SHS USD0.50,N,3000.0,1.0,5.0,976394.0,7692442.0,15/08/2017
STMM,F25F,ABERFORTH SMALLER COMPANIES TST PLC,GB0000066554,0006655,DE,SHRS,GBX,TP_13,TM_45,GB,ASL,ABERFTH.SMLL.CO,ORD 1P,N,1500.0,1.0,5.0,16284.0,3106435.0,03/01/2018
STMM,F25F,EUROPEAN OPPORTUNITIES TRUST PLC,GB0000197722,0019772,DE,SHRS,GBX,TP_13,TM_45,GB,EOT,EURO OPPS TR.,ORD 1P,N,2000.0,1.0,5.0,18741.0,2608237.0,24/11/2021
STMM,F25F,BAILLIE GIFFORD JAPAN TRUST PLC,GB0000485838,0048583,DE,SHRS,GBX,TP_13,TM_45,GB,BGFD,BAILLIE G.JAP.,ORD 5P,N,1500.0,1.0,5.0,8948.0,2004165.0,19/03/2018
STMM,F25F,BELLWAY PLC,GB0000904986,0090498,DE,SHRS,GBX,TP_13,TM_47,GB,BWY,BELLWAY,ORD 12.5P,N,750.0,1.0,5.0,2571859.0,19834613.0,24/10/2017
STMM,F25F,BALFOUR BEATTY PLC,GB0000961622,0096162,DE,SHRS,GBX,TP_13,TM_46,GB,BBY,BALFOUR B.,ORD 50P,N,7500.0,1.0,5.0,662757.0,8182508.0,15/08/2017
STMM,F25F,CALEDONIA INVESTMENTS PLC,GB0001639920,0163992,DE,SHRS,GBX,TP_13,TM_45,GB,CLDN,CALEDONIA INV.,ORD 5P,N,500.0,1.0,5.0,31985.0,2142612.0,03/01/2018
STMM,F25F,JPMORGAN JAPANESE INV. TRUST PLC,GB0001740025,0174002,DE,SHRS,GBX,TP_13,TM_45,GB,JFJ,JPMORGAN JAPAN.,ORD 25P,N,3000.0,1.0,5.0,9344.0,2524279.0,26/03/2018
STMM,F25F,BREWIN DOLPHIN HLDGS PLC,GB0001765816,0176581,DE,SHRS,GBX,TP_13,TM_45,GB,BRW,BREWIN DOLPHIN,ORD 1P,N,5000.0,1.0,5.0,5545847.0,3300005.0,03/01/2018
STMM,F25F,DIPLOMA PLC,GB0001826634,0182663,DE,SHRS,GBX,TP_13,TM_46,GB,DPLM,DIPLOMA,ORD 5P,N,750.0,1.0,5.0,4957954.0,11959483.0,03/01/2018
STMM,F25F,VISTRY GROUP PLC,GB0001859296,0185929,DE,SHRS,GBX,TP_13,TM_46,GB,VTY,VISTRY GRP,ORD 50P,N,2000.0,1.0,5.0,3367979.0,13533403.0,06/01/2020
STMM,F25F,CITY OF LONDON INVESTMENT TRUST PLC,GB0001990497,0199049,DE,SHRS,GBX,TP_13,TM_45,GB,CTY,CITY LON.,ORD 25P,N,5000.0,1.0,5.0,14707.0,4423373.0,02/05/2018
STMM,F25F,CLARKSON PLC,GB0002018363,0201836,DE,SHRS,GBX,TP_13,TM_45,GB,CKN,CLARKSON,ORD 25P,N,500.0,1.0,5.0,249100.0,3416142.0,03/01/2018
STMM,F25F,GENUS PLC,GB0002074580,0207458,DE,SHRS,GBX,TP_13,TM_46,GB,GNS,GENUS,ORD 10P,N,500.0,1.0,5.0,1133743.0,11667405.0,03/01/2018
STMM,F25F,RATHBONES GROUP PLC,GB0002148343,0214834,DE,SHRS,GBX,TP_13,TM_45,GB,RAT,RATHBONES GROUP,ORD 5P,N,750.0,1.0,5.0,247337.0,2653874.0,07/12/2021
STMM,F25F,CRANSWICK PLC,GB0002318888,0231888,DE,SHRS,GBX,TP_13,TM_46,GB,CWK,CRANSWICK,ORD 10P,N,500.0,1.0,5.0,1661570.0,8830374.0,26/01/2018
STMM,F25F,DERWENT LONDON PLC,GB0002652740,0265274,DE,SHRS,GBX,TP_13,TM_46,GB,DLN,DERWENT LONDON,ORD 5P,N,500.0,1.0,5.0,3378933.0,16849261.0,15/08/2017
STMM,F25F,BIG YELLOW GROUP PLC,GB0002869419,0286941,DE,SHRS,GBX,TP_13,TM_46,GB,BYG,BIG YELLOW GRP,ORD 10P,N,1500.0,1.0,5.0,123107032.0,9482774.0,15/08/2017
STMM,F25F,EDINBURGH INV TST PLC,GB0003052338,0305233,DE,SHRS,GBX,TP_13,TM_45,GB,EDIN,EDIN.INV.TST.,ORD 25P,N,3000.0,1.0,5.0,44529.0,2408696.0,03/01/2018
STMM,F25F,SPECTRIS PLC,GB0003308607,0330860,DE,SHRS,GBX,TP_13,TM_47,GB,SXS,SPECTRIS,ORD 5P,N,750.0,1.0,5.0,5992685.0,23974084.0,15/08/2017
STMM,F25F,WORLDWIDE HEALTHCARE TRUST PLC,GB0003385308,0338530,DE,SHRS,GBX,TP_13,TM_45,GB,WWH,WORLDWIDE HC,ORD 25P,N,750.0,1.0,5.0,46239.0,7233476.0,03/01/2018
STMM,F25F,F&C INVESTMENT TRUST PLC,GB0003466074,0346607,DE,SHRS,GBX,TP_13,TM_45,GB,FCIT,F &C IV.TST,ORD 25P,N,2000.0,1.0,5.0,88998.0,4997061.0,12/11/2018
STMM,F25F,GAMES WORKSHOP GROUP PLC,GB0003718474,0371847,DE,SHRS,GBX,TP_13,TM_46,GB,GAW,GAMES WORKSHOP,ORD 5P,N,300.0,1.0,5.0,5099665.0,17984226.0,19/03/2018
STMM,F25F,HAYS PLC,GB0004161021,0416102,DE,SHRS,GBX,TP_13,TM_46,GB,HAS,HAYS,ORD 1P,N,15000.0,1.0,5.0,2496321.0,13307743.0,15/08/2017
STMM,F25F,POLAR CAPITAL TECHNOLOGY TRUST PLC,GB0004220025,0422002,DE,SHRS,GBX,TP_13,TM_45,GB,PCT,POLAR CAP.,ORD 25P,N,1000.0,1.0,5.0,61268.0,7320722.0,03/01/2018
STMM,F25F,HERALD INV TST PLC,GB0004228648,0422864,DE,SHRS,GBX,TP_13,TM_45,GB,HRI,HERALD INV.,ORD 25P,N,750.0,1.0,5.0,19600.0,2374237.0,03/01/2018
STMM,F25F,HILL & SMITH HLDGS PLC,GB0004270301,0427030,DE,SHRS,GBX,TP_13,TM_45,GB,HILS,HILL & SMITH,ORD 25P,N,1500.0,1.0,5.0,318281.0,3603191.0,03/01/2018
STMM,F25F,MORGAN ADVANCED MATERIALS PLC,GB0006027295,0602729,DE,SHRS,GBX,TP_13,TM_45,GB,MGAM,MORGAN ADVANCED,ORD 25P,N,5000.0,1.0,5.0,130299.0,2477267.0,03/01/2018
STMM,F25F,MURRAY INTERNATIONAL TRUST PLC,GB0006111909,0611190,DE,SHRS,GBX,TP_13,TM_45,GB,MYI,MURRAY INTL.TST,ORD 25P,N,2000.0,1.0,5.0,15326.0,2974179.0,03/01/2018
STMM,F25F,NATIONAL EXPRESS GROUP PLC,GB0006215205,0621520,DE,SHRS,GBX,TP_13,TM_46,GB,NEX,NAT.EXPRESS,ORD 5P,N,7500.0,1.0,5.0,2132095.0,10476024.0,15/11/2017
STMM,F25F,PERSONAL ASSETS TRUST PLC,GB0006827546,0682754,DE,SHRS,GBX,TP_13,TM_45,GB,PNL,PERSONAL ASSETS,ORD £12.50,N,30.0,1.0,5.0,23591.0,3393133.0,03/01/2018
STMM,F25F,EUROMONEY INSTITUTIONAL INVEST.PLC,GB0006886666,0688666,DE,SHRS,GBX,TP_13,TM_45,GB,ERM,EUROMONEY INST.,ORD 0.25P,N,1000.0,1.0,5.0,134193.0,2808836.0,03/01/2018
STMM,F25F,UNITE GROUP PLC,GB0006928617,0692861,DE,SHRS,GBX,TP_13,TM_46,GB,UTG,UNITE GROUP,ORD 25P,N,2000.0,1.0,5.0,1192200.0,15898454.0,26/06/2017
STMM,F25F,RENISHAW PLC,GB0007323586,0732358,DE,SHRS,GBX,TP_13,TM_46,GB,RSW,RENISHAW,ORD 20P,N,500.0,1.0,5.0,2986857.0,10170697.0,21/06/2021
STMM,F25F,RIT CAPITAL PARTNERS PLC,GB0007366395,0736639,DE,SHRS,GBX,TP_13,TM_45,GB,RCP,RIT CAPITAL,ORD £1,N,750.0,1.0,5.0,44527.0,5708071.0,18/12/2019
STMM,F25F,CLOSE BROS GROUP PLC,GB0007668071,0766807,DE,SHRS,GBX,TP_13,TM_46,GB,CBG,CLOSE BR.GRP.,ORD 25P,N,1500.0,1.0,5.0,764346.0,7180099.0,26/04/2018
STMM,F25F,FINSBURY GROWTH & INCOME TRUST PLC,GB0007816068,0781606,DE,SHRS,GBX,TP_13,TM_45,GB,FGT,FINSBURY GTH.,ORD 25P,N,3000.0,1.0,5.0,26400.0,4793454.0,03/01/2018
STMM,F25F,SCHRODER ASIA PACIFIC FUND,GB0007918872,0791887,DE,SHRS,GBX,TP_13,TM_45,GB,SDP,SCHRODER ASIA,ORD 10P,N,3000.0,1.0,5.0,4408.0,2006551.0,19/03/2018
STMM,F25F,SERCO GROUP PLC,GB0007973794,0797379,DE,SHRS,GBX,TP_13,TM_46,GB,SRP,SERCO GRP.,ORD 2P,N,15000.0,1.0,5.0,2215302.0,9023285.0,15/08/2017
STMM,F25F,SHAFTESBURY PLC,GB0007990962,0799096,DE,SHRS,GBX,TP_13,TM_46,GB,SHB,SHAFTESBURY,ORD 25P,N,3000.0,1.0,5.0,380734.0,7659802.0,15/08/2017
STMM,F25F,TELECOM PLUS PLC,GB0008794710,0879471,DE,SHRS,GBX,TP_13,TM_45,GB,TEP,TELECOM PLUS,ORD 5P,N,1500.0,1.0,5.0,234289.0,2825620.0,03/01/2018
STMM,F25F,TEMPLE BAR INV TST PLC,GB0008825324,0882532,DE,SHRS,GBX,TP_13,TM_45,GB,TMPL,TEMPLE BAR,ORD 25P,N,2000.0,1.0,5.0,62832.0,2541905.0,21/03/2022
STMM,F25F,ULTRA ELECTRONICS HOLDINGS PLC,GB0009123323,0912332,DE,SHRS,GBX,TP_13,TM_46,GB,ULE,ULTRA ELEC.,ORD 5P,N,750.0,1.0,5.0,3678613.0,17667908.0,17/04/2018
STMM,F25F,VICTREX PLC,GB0009292243,0929224,DE,SHRS,GBX,TP_13,TM_46,GB,VCT,VICTREX,ORD 1P,N,1000.0,1.0,5.0,843576.0,7881315.0,04/12/2017
STMM,F25F,WEIR GROUP PLC,GB0009465807,0946580,DE,SHRS,GBX,TP_13,TM_47,GB,WEIR,WEIR GRP.,ORD 12.5P,N,1000.0,1.0,5.0,6084529.0,34375598.0,20/09/2021
STMM,F25F,BABCOCK INTERNATIONAL GROUP PLC,GB0009697037,0969703,DE,SHRS,GBX,TP_13,TM_46,GB,BAB,BABCOCK INTL,ORD 60P,N,7500.0,1.0,5.0,1300068.0,11995533.0,18/12/2017
STMM,F25F,SYNTHOMER PLC,GB0009887422,0988742,DE,SHRS,GBX,TP_13,TM_46,GB,SYNT,SYNTHOMER,ORD 10P,N,7500.0,1.0,5.0,2304871.0,8974846.0,15/08/2017
STMM,F25F,PAGEGROUP PLC,GB0030232317,3023231,DE,SHRS,GBX,TP_13,TM_46,GB,PAGE,PAGEGROUP,ORD 1P,N,5000.0,1.0,5.0,1293476.0,8509894.0,15/08/2017
STMM,F25F,MONKS INV TST PLC,GB0030517261,3051726,DE,SHRS,GBX,TP_13,TM_46,GB,MNKS,MONKS INV.TST.,ORD 5P,N,2000.0,1.0,5.0,81830.0,9055626.0,03/01/2018
STMM,F25F,CARNIVAL PLC,GB0031215220,3121522,DE,SHRS,GBX,TP_13,TM_47,GB,CCL,CARNIVAL,ORD USD 1.66,N,1000.0,1.0,5.0,7365108.0,39043986.0,22/06/2020
STMM,F25F,MARKS & SPENCER GROUP PLC,GB0031274896,3127489,DE,SHRS,GBX,TP_13,TM_47,GB,MKS,MARKS & SP.,ORD 1P,N,15000.0,1.0,5.0,30527640.0,29811928.0,08/07/2021
STMM,F25F,MARSHALLS PLC,GB00B012BV22,B012BV2,DE,SHRS,GBX,TP_13,TM_46,GB,MSLH,MARSHALLS,ORD 25P,N,3000.0,1.0,5.0,360715.0,4024058.0,03/01/2018
